Date;"United States";Canada;"United Kingdom";Austria;Germany;France;Netherlands;Italy;Spain;Belgium;Ireland;Portugal;Greece;Norway;Denmark;Sweden;Finland;Hungary;Bulgaria;Romania;Poland;Croatia;Russia;Ukraine;Georgia;Kazakhstan;Azerbaijan;Armenia;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Jordan;Syria;Iraq;Iran;Yemen;Bahrain;Qatar;Oman;"Saudi Arabia";Mexico;Uruguay;Brazil;Chile;Colombia;Peru;Argentina;Venezuela;Ecuador;China;Japan;"Hong Kong";"South Korea";Taiwan;Thailand;Indonesia;Malaysia;Philippines;India;Pakistan;Afghanistan
2025-07-09;0.6;-0.1;0.5;-0.8;-0.3;-0.7;0.4;-0.4;-0.4;-0.6;0.7;-1.2;-0.3;-0.1;0.8;-0.3;-0.2;-0.1;-0.6;-0.2;-0.1;0.8;0.7;1.0;-0.3;0.6;0.3;0.5;-0.4;-0.1;-0.6;-0.9;-1.0;1.1;1.4;0.3;0.4;0.2;1.7;1.3;1.1;2.4;1.9;0.1;-0.3;0.2;1.0;-0.5;-0.6;-0.4;0.0;-0.2;0.2;0.5;0.9;-0.2;0.3;-0.3;0.5;1.6;1.3;-0.9;0.7;0.7;0.2
2025-07-10;0.5;0.0;0.4;-0.5;-0.3;-0.7;0.5;-0.1;-0.4;-0.7;0.9;-1.3;-0.2;-0.2;0.7;-0.2;-0.2;0.0;-0.7;-0.2;0.0;0.7;0.6;0.9;-0.3;0.5;0.3;0.5;-0.4;-0.2;-0.8;-1.0;-1.1;0.9;1.4;0.3;0.3;-0.2;1.8;1.4;1.2;2.3;1.9;0.2;-0.3;0.0;0.8;-0.5;-0.7;-0.2;-0.1;-0.2;0.0;0.5;0.9;-0.3;0.3;-0.3;0.6;1.4;2.1;-0.6;0.6;0.5;0.0
2025-07-11;0.5;0.2;0.5;-0.6;-0.3;-0.6;0.6;0.0;-0.4;-0.8;1.0;-1.4;-0.2;0.1;0.5;-0.1;-0.2;0.1;-0.7;-0.2;0.1;0.8;0.7;0.9;-0.3;0.4;0.2;0.4;-0.2;-0.4;-0.9;-1.0;-1.4;0.7;1.4;0.1;0.3;-0.2;1.8;1.3;1.4;2.3;1.5;0.1;-0.1;-0.1;0.8;-0.5;-0.6;0.0;-0.1;-0.3;-0.1;0.5;1.1;-0.2;0.5;-0.1;0.5;1.2;2.8;-0.4;0.6;0.5;-0.4
2025-07-12;0.5;0.4;0.5;-0.6;-0.2;-0.5;0.4;0.0;-0.3;-0.8;1.7;-1.3;-0.1;0.3;0.5;-0.2;-0.1;0.2;-0.8;-0.1;0.3;1.1;0.7;0.9;-0.3;0.7;0.2;0.4;-0.1;-0.3;-0.7;-1.0;-1.4;0.7;1.4;0.1;0.2;-0.1;1.7;1.2;1.0;2.2;1.5;-0.1;0.1;0.2;1.1;-0.6;-0.6;0.0;-0.2;-0.3;0.0;0.6;1.4;-0.1;0.8;0.1;0.8;1.1;3.2;-0.3;0.4;0.5;-0.6
2025-07-13;0.5;0.6;0.5;-0.6;-0.2;-0.4;0.2;0.2;0.0;-0.7;1.8;-1.2;-0.3;0.6;0.5;-0.2;-0.1;0.3;-0.8;0.0;0.3;1.0;0.7;0.9;-0.3;0.7;0.3;0.3;-0.2;-0.2;-0.7;-1.1;-1.6;0.6;1.4;0.1;0.2;-0.2;1.7;1.3;0.8;2.2;1.1;-0.3;0.2;0.6;1.2;-0.4;-0.6;0.2;-0.2;-0.2;0.0;0.9;1.7;-0.1;1.1;0.4;0.8;1.0;3.1;0.0;0.5;0.6;-0.7
2025-07-14;0.6;0.9;0.6;-0.4;0.1;-0.3;0.4;0.2;0.0;-0.6;2.0;-0.8;-0.4;1.3;1.0;0.2;0.4;0.3;-0.8;0.0;0.3;1.0;0.8;1.0;-0.4;0.9;0.3;0.2;-0.2;-0.3;-0.7;-1.2;-1.6;0.6;1.4;0.1;0.5;-0.2;1.6;0.9;0.6;2.1;1.4;-0.2;0.7;0.3;1.6;-0.4;-0.5;0.4;-0.2;-0.1;0.0;1.0;1.7;0.1;1.3;0.5;1.1;1.3;3.2;0.3;0.7;0.6;-0.7
2025-07-15;0.6;0.9;0.5;-0.4;0.3;-0.2;0.6;0.2;0.1;-0.5;2.1;-0.8;-0.3;1.6;1.3;0.5;0.7;0.2;-0.6;0.0;0.2;0.8;0.9;1.0;-0.2;0.6;0.4;0.2;0.2;-0.3;-0.6;-1.0;-1.7;0.6;1.4;0.1;0.8;-0.3;1.6;0.5;0.3;2.0;1.1;-0.3;0.6;0.3;1.6;-0.5;-0.5;0.3;-0.3;0.2;-0.1;1.0;1.5;0.1;1.1;0.4;1.0;1.0;2.8;0.1;0.8;0.5;-0.9
2025-07-16;0.5;0.9;0.5;-0.5;0.3;-0.1;0.8;0.2;0.3;-0.6;2.0;-0.9;-0.3;1.7;1.3;0.6;0.7;0.1;-0.7;0.1;0.2;0.6;0.8;1.0;-0.4;0.4;0.4;0.1;0.1;-0.3;-0.5;-1.3;-1.5;0.5;1.4;0.2;0.9;-0.6;1.5;0.3;0.2;1.8;1.0;-0.4;0.6;0.2;1.6;-0.5;-0.3;0.4;-0.2;0.3;-0.2;0.9;1.3;0.1;0.8;0.3;0.8;0.8;2.7;0.0;0.7;0.3;-0.8
2025-07-17;0.4;0.8;0.4;-0.5;0.3;0.0;0.7;0.3;0.3;-0.6;1.7;-0.9;-0.3;1.5;1.3;0.5;0.6;0.1;-0.6;0.0;0.1;0.5;0.8;0.9;-0.5;0.3;0.4;-0.1;0.1;-0.2;-0.4;-1.3;-1.7;0.4;1.5;0.4;1.1;-1.0;1.4;0.4;0.2;1.6;1.2;-0.4;0.6;0.3;1.5;-0.6;-0.1;0.4;-0.1;0.3;0.1;0.7;1.1;-0.1;0.5;0.2;0.6;0.8;2.2;-0.2;0.6;0.2;-1.0
2025-07-18;0.3;0.7;0.4;-0.5;0.3;0.1;0.5;0.1;0.3;-0.7;1.3;-1.1;-0.2;1.4;1.3;0.3;0.5;0.1;-0.7;0.0;0.1;0.4;0.8;0.9;-0.6;0.2;0.3;-0.2;0.2;-0.3;-0.5;-1.5;-1.4;0.3;1.5;0.6;1.1;-1.1;1.4;0.4;0.1;1.5;1.1;-0.4;0.6;0.2;1.3;-0.4;0.1;0.3;-0.2;0.6;0.3;0.7;0.9;-0.2;0.4;0.2;0.5;0.8;1.8;-0.4;0.8;0.3;-1.0
2025-07-19;0.5;0.6;0.5;-0.6;0.2;0.0;0.3;0.2;0.4;-0.8;0.7;-1.0;-0.3;1.1;1.0;0.3;0.4;0.2;-0.9;0.1;0.1;0.2;0.7;0.9;-0.5;0.4;0.2;-0.1;0.5;-0.3;-0.5;-1.6;-1.3;0.2;1.5;1.2;1.3;-1.3;1.2;0.4;-0.1;1.6;1.2;-0.4;0.5;1.1;1.2;-0.5;0.5;0.2;-0.2;0.8;0.3;0.6;1.0;-0.3;0.3;0.2;0.6;0.7;1.6;-0.5;1.0;0.5;-1.0
2025-07-20;0.6;0.6;0.6;-0.6;0.2;0.2;0.1;0.2;0.4;-0.4;1.2;-0.9;-0.2;1.1;0.9;0.2;0.3;0.1;-0.7;0.2;0.1;0.0;0.6;0.9;-0.5;0.5;0.3;0.1;0.6;0.0;-0.5;-1.6;-1.2;0.2;1.6;1.5;1.4;-1.2;1.2;0.2;-0.4;1.8;1.5;-0.6;0.7;1.4;1.1;-0.4;0.8;0.4;0.0;0.9;0.7;0.5;1.0;-0.5;0.2;0.1;0.6;0.5;1.4;-0.6;1.0;0.5;-0.8
2025-07-21;0.5;0.8;0.5;-0.3;0.3;0.4;0.3;0.3;0.6;0.1;1.2;-0.3;-0.4;1.2;1.3;0.5;0.5;0.1;-0.8;0.2;0.2;-0.1;0.5;0.8;-0.4;0.3;0.3;0.0;0.4;0.0;-0.6;-1.5;-1.2;0.2;1.6;1.2;1.4;-1.4;1.1;0.6;-0.5;1.7;1.7;-0.7;0.6;2.1;1.1;-0.2;1.1;0.6;-0.1;0.9;1.2;0.4;1.1;-0.6;0.1;0.0;0.5;0.3;1.1;-0.8;0.9;0.5;-1.3
2025-07-22;0.3;0.9;0.4;0.1;0.2;0.5;0.4;0.4;0.6;0.5;1.2;-0.1;-0.4;1.5;1.3;0.5;0.6;0.2;-0.8;0.1;0.2;-0.1;0.5;0.8;-0.7;0.1;0.3;-0.1;0.5;-0.2;-0.5;-1.6;-1.2;0.1;1.5;1.0;1.3;-1.2;1.1;0.6;-0.6;1.6;1.6;-0.8;0.3;2.7;0.9;-0.1;1.1;0.5;-0.3;1.0;1.1;0.2;1.1;-0.7;-0.1;-0.1;0.5;0.2;0.8;-0.8;0.8;0.3;-1.6
2025-07-23;0.2;0.9;0.3;0.1;0.2;0.6;0.2;0.3;0.6;0.3;0.9;-0.1;-0.3;1.3;1.1;0.4;0.5;0.1;-0.8;0.0;0.1;-0.2;0.5;0.8;-0.9;0.1;0.4;0.0;0.6;-0.2;-0.6;-1.5;-1.2;0.0;1.5;0.8;1.2;-1.1;1.0;0.7;-0.5;1.6;1.5;-0.9;0.2;2.5;0.8;0.0;0.9;0.7;-0.3;0.9;0.9;0.2;0.9;-0.7;-0.2;-0.2;0.4;0.2;0.7;-0.9;0.8;0.4;-1.6
2025-07-24;0.1;0.9;0.3;0.2;0.3;0.8;0.2;0.3;0.8;0.2;1.4;-0.2;-0.2;1.5;1.0;0.4;0.4;0.1;-0.8;0.0;0.0;-0.2;0.4;0.8;-0.8;0.1;0.4;-0.1;0.7;-0.5;-0.5;-1.4;-1.3;0.2;1.5;0.7;1.0;-1.1;1.0;0.5;-0.2;1.7;1.8;-0.7;0.1;2.1;0.7;-0.1;0.9;0.8;-0.5;1.0;0.7;0.2;0.7;-0.7;-0.4;-0.4;1.9;0.4;0.7;-0.9;0.7;0.4;-1.5
2025-07-25;0.2;0.9;0.4;0.3;0.5;1.4;0.5;0.3;1.2;0.1;1.9;-0.3;-0.2;2.0;0.9;0.4;0.4;0.2;-0.7;0.0;-0.1;-0.2;0.4;0.8;-0.8;0.0;0.4;-0.1;0.6;-0.6;-0.4;-1.3;-1.2;0.5;1.5;0.8;1.1;-1.2;1.1;0.2;-0.3;1.9;2.0;-0.2;0.2;1.7;0.6;0.1;0.7;0.6;-0.4;0.9;0.5;0.2;0.6;-0.7;-0.5;-0.3;3.6;0.4;1.5;-0.8;0.6;0.4;-1.4
2025-07-26;0.3;0.7;0.6;0.4;0.5;1.5;0.4;0.3;1.2;-0.1;2.0;-0.3;0.0;1.9;0.7;0.3;0.2;0.5;-0.8;0.0;-0.1;-0.2;0.4;0.8;-0.8;0.0;0.4;-0.1;0.5;-0.4;-0.4;-1.3;-1.2;0.7;1.5;1.2;1.0;-1.2;1.2;0.2;-0.4;2.0;1.7;-0.2;0.4;1.3;0.7;0.1;0.7;0.7;-0.4;1.0;0.4;0.4;0.5;-0.8;-0.6;-0.2;5.5;0.8;2.7;-0.7;0.8;0.8;-1.0
2025-07-27;0.4;0.8;0.8;0.4;0.5;1.5;0.3;0.3;1.1;-0.3;2.1;-0.1;0.4;1.9;0.6;0.2;0.2;0.5;-0.5;-0.1;0.0;-0.2;0.5;0.9;-0.2;0.0;0.3;0.0;0.4;-0.4;-0.4;-1.2;-1.3;0.9;1.4;1.6;0.8;-1.3;1.2;0.2;-0.4;2.0;1.3;-0.1;0.5;1.2;0.7;0.1;0.7;0.9;-0.2;0.9;0.5;0.5;0.7;-0.8;-0.4;0.0;6.8;1.0;3.6;-0.5;0.8;0.7;-1.2
2025-07-28;0.6;0.8;0.9;0.4;0.5;1.6;0.1;0.3;1.0;-0.2;2.5;-0.1;0.4;1.7;0.5;0.2;0.1;0.6;-0.2;-0.1;0.0;-0.2;0.5;0.9;-0.4;0.1;0.2;0.0;0.2;-0.5;-0.4;-1.2;-1.0;1.0;1.4;1.8;0.5;-1.5;1.2;0.1;-0.5;1.9;1.0;0.0;0.6;1.0;0.8;0.0;0.7;1.0;-0.3;0.9;0.6;0.7;0.8;-0.7;-0.3;-0.1;7.6;1.1;5.0;-0.3;1.0;1.1;-1.3
2025-07-29;0.6;0.8;0.9;0.4;0.5;1.7;0.3;0.3;1.0;0.0;2.2;0.1;0.4;1.8;0.3;0.2;0.0;0.6;-0.2;-0.1;0.0;-0.3;0.5;0.9;-0.4;0.1;0.1;-0.1;0.1;-0.6;-0.3;-1.2;-0.8;0.8;1.4;1.8;0.4;-1.5;1.2;-0.2;-0.5;1.8;0.8;0.2;0.5;0.7;0.8;0.0;1.0;1.0;-0.2;0.8;0.7;0.6;0.8;-0.8;-0.3;-0.2;7.4;1.1;5.2;-0.3;1.3;1.3;-1.5
2025-07-30;0.4;0.8;0.7;0.2;0.3;1.8;0.4;0.3;1.1;0.0;2.2;0.5;0.3;1.7;0.2;0.2;0.2;0.5;-0.2;-0.1;0.0;-0.2;0.3;0.9;-0.5;0.1;-0.1;-0.2;0.0;-0.7;-0.3;-1.4;-0.8;0.8;1.3;1.8;0.2;-1.5;1.1;-0.2;-0.4;1.7;0.7;0.4;0.3;0.5;0.8;-0.2;0.7;0.8;-0.1;0.9;0.3;0.5;0.5;-0.9;-0.4;-0.3;6.8;1.0;4.9;-0.4;1.4;1.2;-1.6
2025-07-31;0.4;1.1;0.6;0.0;0.3;1.9;0.4;0.4;1.1;0.1;2.3;0.9;0.1;1.8;0.2;0.4;0.4;0.3;-0.1;-0.1;0.0;0.8;0.2;0.9;-0.4;0.1;0.0;-0.1;-0.1;-0.6;-0.3;-1.0;-0.4;0.7;1.2;1.8;0.3;-1.6;0.9;-0.2;-0.5;1.7;1.0;0.4;0.3;0.4;0.8;-0.2;0.5;0.6;-0.1;0.7;0.3;0.5;0.4;-0.8;-0.5;-0.2;6.2;1.1;4.6;-0.4;1.4;1.1;-1.4
2025-08-01;0.3;1.3;0.5;-0.1;0.3;1.8;0.4;0.4;1.2;0.1;2.1;1.1;-0.2;1.5;0.0;0.4;0.4;0.2;-0.3;-0.1;0.0;0.6;0.3;0.9;-0.6;0.2;-0.1;-0.1;-0.2;-0.7;-0.4;-1.1;-0.7;0.7;1.2;1.7;-0.2;-1.7;0.7;-0.1;-0.5;1.7;0.9;0.4;0.4;0.2;0.9;-0.2;0.3;0.5;-0.2;0.8;0.3;0.6;0.5;-0.8;-0.5;-0.2;5.6;1.0;4.1;-0.3;1.3;0.8;-1.9
2025-08-02;0.3;1.4;0.6;0.0;0.3;1.7;0.3;0.4;1.3;0.2;2.0;1.0;-0.2;1.5;0.0;0.3;0.3;0.0;-0.3;0.0;0.1;0.6;0.3;0.9;-0.8;0.2;0.1;-0.1;-0.3;-0.7;-0.7;-1.1;-0.9;0.7;1.2;1.8;-0.4;-2.0;0.6;-0.2;-0.3;1.7;0.6;0.3;0.3;0.2;0.9;-0.3;0.3;0.4;-0.2;0.7;0.4;0.7;0.5;-0.6;-0.4;-0.2;5.2;0.9;3.9;-0.2;1.4;0.8;-2.0
2025-08-03;0.3;1.5;0.6;-0.1;0.3;1.7;0.5;0.4;1.2;0.3;1.6;1.0;-0.1;1.4;0.0;0.3;0.2;-0.1;-0.2;-0.1;0.1;0.8;0.3;0.9;-0.8;0.2;0.0;-0.1;-0.3;-0.6;-0.7;-1.0;-1.0;0.6;1.3;1.9;-0.2;-2.1;0.6;-0.2;-0.5;1.6;0.5;0.4;0.3;0.0;0.8;-0.6;0.1;0.5;-0.2;0.6;0.3;0.7;0.5;-0.5;-0.2;-0.2;4.8;1.0;3.5;-0.2;1.5;0.8;-1.9
2025-08-04;0.3;1.5;0.6;-0.2;0.3;1.6;0.2;0.3;1.1;0.6;1.4;0.9;-0.2;1.1;-0.1;0.2;0.1;-0.2;-0.3;-0.2;0.0;1.1;0.3;0.9;-0.8;0.1;0.0;0.0;-0.5;-0.6;-0.7;-0.6;-1.1;0.5;1.3;1.9;-0.3;-2.1;0.7;-0.2;-0.5;1.5;0.5;0.3;0.3;0.1;0.8;-0.6;-0.1;0.4;-0.3;0.4;0.2;0.7;0.7;-0.5;0.0;-0.4;4.4;0.9;3.2;-0.2;1.8;0.8;-1.7
2025-08-05;0.3;1.4;0.5;0.0;0.2;1.5;0.5;0.3;0.9;0.6;1.4;0.7;-0.2;1.3;0.1;0.4;0.1;-0.2;-0.4;-0.3;0.1;1.6;0.3;0.9;-0.7;0.0;-0.1;0.0;-0.5;-0.4;-0.7;-0.9;-1.2;0.4;1.4;1.7;-0.4;-1.9;0.7;-0.2;-0.5;1.4;0.3;0.1;0.4;0.1;0.9;-0.5;0.1;0.6;-0.3;0.4;0.3;0.7;0.8;-0.5;-0.1;-0.4;3.9;0.7;2.9;-0.1;2.1;1.0;-1.5
2025-08-06;0.4;1.5;0.6;0.0;0.2;1.4;0.7;0.2;0.8;0.4;1.6;0.7;-0.3;1.4;0.3;0.5;0.2;-0.1;-0.3;-0.1;0.1;1.7;0.5;1.0;0.3;-0.1;0.0;-0.1;-0.5;-0.3;-0.9;-0.6;-1.4;0.4;1.4;1.6;-0.4;-1.8;0.9;-0.3;-0.7;1.4;0.0;-0.1;0.5;0.0;1.0;-0.5;0.1;0.9;-0.2;0.3;0.3;0.9;1.4;-0.5;-0.1;-0.2;3.3;0.6;2.4;-0.2;2.5;1.1;-1.6
2025-08-07;0.4;1.4;0.6;0.0;0.3;1.2;0.7;0.3;0.8;0.4;1.8;0.6;-0.3;1.2;0.3;0.4;0.3;-0.1;-0.5;-0.2;0.1;1.5;0.5;1.0;1.0;-0.2;0.1;-0.1;-0.5;-0.5;-0.9;-0.7;-1.6;0.4;1.3;1.4;-0.4;-1.8;0.9;-0.1;-0.6;1.2;-0.1;-0.1;0.4;-0.3;1.1;-0.4;0.6;1.2;-0.2;0.3;0.6;1.0;1.4;-0.5;-0.1;-0.3;3.1;0.6;2.2;0.0;2.6;1.0;-1.5
2025-08-08;0.5;1.5;0.8;-0.1;0.4;1.3;0.7;0.3;0.8;0.7;1.6;0.5;-0.3;1.1;0.3;0.3;0.4;0.1;-0.5;-0.2;0.1;1.3;0.6;1.1;1.2;0.4;0.5;0.3;-0.2;-0.5;-0.9;-0.7;-1.5;0.6;1.4;1.4;-0.3;-1.8;1.0;-0.2;-0.5;1.4;-0.2;0.1;0.6;-0.2;1.2;-0.6;0.8;1.3;-0.1;0.9;0.7;1.0;1.5;-0.5;0.0;-0.3;3.3;0.6;2.3;0.1;2.7;1.1;-1.2
2025-08-09;1.0;1.7;1.2;0.0;0.8;1.6;0.8;0.8;1.1;0.6;1.4;0.3;0.3;1.1;0.7;0.3;0.6;0.1;-0.5;-0.3;0.2;1.0;0.7;1.1;1.2;0.8;0.8;0.7;0.1;-0.5;-0.4;-0.9;-1.2;0.8;1.4;1.3;-0.4;-1.9;1.1;-0.1;-0.3;1.6;-0.1;0.6;0.9;-0.1;1.0;-0.6;0.8;1.2;0.0;1.2;0.7;1.2;2.2;-0.6;0.3;-0.4;3.9;0.6;2.2;0.1;3.0;1.4;-1.6
2025-08-10;1.3;2.0;1.6;0.0;1.2;2.1;0.8;1.6;1.0;0.7;1.6;0.7;0.6;1.5;1.3;0.5;1.3;0.2;-0.5;-0.2;0.7;0.9;0.8;1.2;0.9;1.2;1.1;0.9;0.0;-0.6;-0.1;-0.9;-1.0;0.7;1.5;1.2;-0.7;-1.5;1.1;0.0;-0.1;1.5;-0.2;0.5;0.9;-0.2;1.2;-0.4;1.0;1.2;-0.1;1.3;0.8;1.3;2.4;-0.6;0.4;-0.4;3.8;0.7;1.9;-0.2;3.0;1.5;-1.9
2025-08-11;1.3;2.3;1.6;0.0;1.4;2.3;0.6;2.0;1.2;0.5;1.5;1.4;0.8;1.9;1.4;0.4;1.8;0.3;-0.2;-0.2;1.0;1.1;0.9;1.2;0.8;1.4;1.0;0.8;-0.1;-0.4;0.2;-0.7;-1.0;0.6;1.6;1.1;-0.9;-1.4;1.0;-0.2;-0.2;1.7;-0.1;0.5;0.8;-0.3;1.3;-0.3;1.2;1.1;-0.1;1.5;1.0;1.2;2.3;-0.4;0.4;-0.4;3.4;0.6;1.7;-0.1;2.8;1.5;-1.7
2025-08-12;1.3;2.4;1.5;-0.1;1.2;2.2;0.6;1.9;1.1;0.6;1.6;1.4;0.9;2.1;1.5;0.4;2.0;0.7;-0.2;-0.2;1.0;1.0;1.0;1.2;0.8;1.3;1.0;0.8;-0.3;-0.6;0.0;-0.8;-1.0;0.6;1.6;0.9;-0.9;-1.4;0.9;-0.3;-0.2;1.8;-0.1;0.4;0.9;-0.4;1.4;-0.3;1.5;0.9;-0.1;1.5;1.1;1.2;2.6;-0.5;0.6;-0.4;3.2;0.5;1.7;0.0;2.6;1.5;-0.9
2025-08-13;1.3;2.1;1.5;-0.1;1.2;2.2;0.6;2.0;1.1;0.5;1.3;1.6;1.2;2.0;1.3;0.4;2.2;1.0;-0.2;-0.2;1.1;1.0;1.0;1.2;0.7;1.1;0.9;0.8;-0.2;-0.5;0.0;-0.9;-1.2;0.7;1.6;0.8;-0.6;-1.4;0.9;-0.2;-0.2;1.8;0.0;0.3;1.0;-0.4;1.3;-0.5;1.4;0.9;-0.2;1.5;0.9;1.1;2.6;-0.5;0.7;-0.4;2.8;0.4;1.6;0.1;2.4;1.4;-0.7
2025-08-14;1.3;2.0;1.4;-0.2;1.1;2.0;0.5;1.9;1.1;0.5;1.0;1.7;1.3;1.7;1.1;0.2;2.1;0.9;-0.1;-0.1;1.0;1.0;1.0;1.2;0.8;1.0;0.9;0.8;-0.3;-0.4;0.0;-1.1;-1.4;0.7;1.5;0.8;-0.5;-1.3;0.8;-0.2;-0.3;1.7;0.1;0.2;1.0;-0.6;1.1;-0.6;1.3;0.8;-0.3;1.5;0.7;1.0;2.6;-0.4;0.6;-0.4;2.6;0.3;1.4;0.1;2.3;1.5;-0.7
2025-08-15;1.4;1.8;1.5;0.0;1.0;2.0;0.5;1.7;1.2;0.3;0.7;1.8;1.6;1.5;0.8;0.1;2.0;0.9;0.0;0.0;1.2;1.1;1.0;1.3;1.0;0.9;0.9;0.7;-0.3;-0.2;0.1;-1.2;-1.2;0.7;1.5;0.8;-0.5;-1.2;0.8;0.1;-0.2;1.6;0.4;0.0;0.8;-0.5;0.9;-0.6;1.3;0.8;-0.2;1.6;0.7;1.1;3.5;-0.1;0.8;-0.3;2.5;0.4;1.2;0.5;2.5;1.4;-0.8
2025-08-16;1.9;1.6;1.9;-0.1;1.3;2.2;0.4;2.3;1.3;0.4;0.3;2.0;1.3;1.7;0.9;0.3;2.4;1.0;0.1;0.0;1.4;0.9;1.2;1.3;1.0;0.8;0.9;0.9;-0.4;0.1;0.3;-1.0;-1.0;0.6;1.5;0.7;-0.4;-0.9;0.9;-0.4;0.0;1.4;0.4;0.0;0.6;-0.3;0.8;-0.6;1.1;0.7;-0.1;1.4;0.6;1.3;3.6;0.0;0.9;-0.1;2.6;0.5;1.3;0.3;2.5;1.1;-1.3
2025-08-17;2.0;1.5;2.1;-0.2;1.3;2.4;0.4;2.3;1.3;0.4;0.4;2.2;1.2;1.6;0.9;0.4;2.6;1.0;0.1;0.0;1.3;0.8;1.3;1.3;1.1;0.6;1.1;1.2;-0.3;0.2;0.0;-1.0;-1.2;0.6;1.5;0.7;-0.3;-0.7;1.1;0.0;-0.1;1.5;0.3;-0.1;0.3;-0.2;0.7;-0.3;1.2;1.0;0.2;1.4;1.1;1.4;3.5;0.2;0.9;-0.1;2.6;0.4;1.2;0.1;2.3;0.7;-1.4
2025-08-18;2.1;1.3;2.2;-0.3;1.5;2.7;0.5;2.9;1.3;0.5;0.6;2.3;1.2;1.4;0.7;0.4;3.1;1.1;0.1;0.0;1.2;0.9;1.4;1.3;1.4;0.6;1.1;1.1;-0.4;0.1;-0.2;-1.2;-1.2;0.9;1.6;0.5;-0.3;-0.5;1.1;0.1;-0.1;1.6;0.3;-0.2;0.2;-0.2;0.7;-0.3;1.3;1.0;0.1;1.3;1.3;1.3;3.3;0.1;0.9;-0.1;2.4;0.6;1.1;0.0;2.1;0.5;-1.2
2025-08-19;2.2;1.1;2.2;-0.4;1.6;2.9;0.5;3.1;1.2;0.2;0.3;2.0;1.1;1.1;0.4;0.3;3.2;1.1;-0.1;-0.1;1.0;0.8;1.4;1.3;1.4;0.7;1.2;1.1;-0.4;0.1;-0.5;-1.3;-1.4;1.0;1.5;0.4;0.0;-0.5;1.0;-0.1;-0.2;1.7;0.1;-0.4;0.3;-0.2;0.6;-0.4;1.3;1.0;0.0;1.7;1.3;1.1;3.0;0.1;0.9;0.0;2.3;0.4;1.0;-0.1;1.9;0.4;-1.6
2025-08-20;2.1;1.2;2.1;-0.3;1.5;2.9;0.4;2.8;1.2;0.1;0.7;1.9;0.9;1.1;0.3;0.2;3.0;1.3;0.1;0.1;1.2;0.4;1.4;1.3;1.1;0.9;1.3;1.3;-0.3;0.2;-0.7;-1.4;-1.4;1.2;1.5;0.5;-0.1;-0.4;1.0;-0.2;-0.4;1.8;0.1;-0.5;0.4;0.1;0.5;-0.5;1.2;1.1;0.0;1.9;1.0;1.1;2.8;0.0;0.8;-0.1;2.4;0.4;1.1;0.0;1.8;0.4;-1.5
2025-08-21;1.9;1.3;1.9;0.2;1.4;2.8;0.4;2.6;1.1;0.2;0.3;1.7;0.8;0.9;0.4;0.4;2.8;1.4;0.0;0.2;1.1;0.2;1.3;1.2;0.8;0.8;1.4;1.2;-0.2;0.2;-0.6;-1.4;-1.3;1.4;1.5;0.4;-0.1;-0.5;1.0;-0.1;-0.4;1.9;0.3;-0.5;0.4;0.0;0.3;-0.6;1.4;1.0;-0.1;2.0;0.8;1.1;2.7;0.2;0.8;-0.1;2.3;0.6;1.3;0.1;1.6;0.3;-1.5
2025-08-22;1.7;1.3;1.7;0.2;1.2;2.6;0.4;2.4;0.9;0.2;0.2;1.7;0.7;0.7;0.3;0.3;2.7;1.5;-0.2;0.2;0.9;0.1;1.2;1.2;0.5;1.1;1.4;1.2;-0.2;0.0;-0.4;-1.4;-1.2;1.4;1.5;0.4;-0.1;-0.7;0.8;-0.3;-0.5;2.1;0.4;-0.5;0.3;0.0;0.2;-0.8;2.3;0.9;-0.3;2.3;0.9;1.0;2.5;0.2;0.8;-0.1;1.9;0.7;1.5;-0.1;1.5;0.3;-1.4
2025-08-23;1.6;1.2;1.7;0.4;1.1;2.4;0.5;2.2;1.0;0.1;0.2;1.7;0.6;0.8;0.4;0.4;2.5;1.5;-0.1;0.3;1.0;0.7;1.2;1.2;0.5;1.1;1.3;1.4;-0.2;0.0;-0.4;-1.1;-1.1;1.3;1.5;0.2;0.0;-0.3;0.8;-0.2;-0.6;2.0;0.3;-0.7;0.4;0.0;0.3;-0.9;2.6;0.9;-0.3;2.5;0.9;1.0;2.3;0.2;1.0;-0.1;1.8;0.5;1.4;-0.2;1.3;0.2;-1.5
2025-08-24;1.8;1.4;1.8;0.2;1.1;2.2;0.6;1.9;1.1;0.1;0.6;1.9;0.6;1.1;0.4;0.5;2.5;1.3;-0.3;0.3;0.9;0.5;1.2;1.2;0.6;1.2;1.3;1.4;-0.2;0.1;-0.1;-1.1;-0.8;1.1;1.6;0.1;0.0;-0.2;1.0;0.3;-0.8;2.0;0.2;-0.8;0.6;0.3;0.3;-0.6;2.8;1.0;-0.2;2.6;1.1;1.0;2.3;0.1;1.3;0.0;1.6;0.6;1.7;-0.2;1.2;0.2;-1.7
